Country/Code,Country/DisplayName/EN,Country/DisplayName/TH,Country/DisplayName/ZH,Province/Code,Province/DisplayName/EN,Province/DisplayName/TH,Province/DisplayName/ZH,District/Code,District/DisplayName/EN,District/DisplayName/TH,District/DisplayName/ZH,Subdistrict/Code,Subdistrict/DisplayName/EN,Subdistrict/DisplayName/TH,Subdistrict/DisplayName/ZH,PostalCode/Code,PostalCode/DisplayName/EN,PostalCode/DisplayName/TH,PostalCode/DisplayName/ZH
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8401,Mueang Surat Thani,เมืองสุราษฎร์ธานี,,TH-840103,Wat Pradu,วัดประดู่,,84000,84000,84000,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8401,Mueang Surat Thani,เมืองสุราษฎร์ธานี,,TH-840105,Bang Bai Mai,บางใบไม้,,84000,84000,84000,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8401,Mueang Surat Thani,เมืองสุราษฎร์ธานี,,TH-840106,Bang Chana,บางชนะ,,84000,84000,84000,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8401,Mueang Surat Thani,เมืองสุราษฎร์ธานี,,TH-840107,Khlong Noi,คลองน้อย,,84000,84000,84000,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8401,Mueang Surat Thani,เมืองสุราษฎร์ธานี,,TH-840108,Bang Sai,บางไทร,,84000,84000,84000,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8401,Mueang Surat Thani,เมืองสุราษฎร์ธานี,,TH-840109,Bang Pho,บางโพธิ์,,84000,84000,84000,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8401,Mueang Surat Thani,เมืองสุราษฎร์ธานี,,TH-840110,Bang Kung,บางกุ้ง,,84000,84000,84000,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8401,Mueang Surat Thani,เมืองสุราษฎร์ธานี,,TH-840111,Khlong Chanak,คลองฉนาก,,84000,84000,84000,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8401,Mueang Surat Thani,เมืองสุราษฎร์ธานี,,TH-840104,Khun Thale,ขุนทะเล,,84100,84100,84100,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8406,Chaiya,ไชยา,,TH-840601,Talat Chaiya,ตลาดไชยา,,84110,84110,84110,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8406,Chaiya,ไชยา,,TH-840602,Phum Riang,พุมเรียง,,84110,84110,84110,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8406,Chaiya,ไชยา,,TH-840603,Samet,เลม็ด,,84110,84110,84110,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8406,Chaiya,ไชยา,,TH-840604,Wiang,เวียง,,84110,84110,84110,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8406,Chaiya,ไชยา,,TH-840605,Thung,ทุ่ง,,84110,84110,84110,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8406,Chaiya,ไชยา,,TH-840606,Pa We,ป่าเว,,84110,84110,84110,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8406,Chaiya,ไชยา,,TH-840607,Takrop,ตะกรบ,,84110,84110,84110,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8406,Chaiya,ไชยา,,TH-840608,Mo Thai,โมถ่าย,,84110,84110,84110,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8406,Chaiya,ไชยา,,TH-840609,Pak Mak,ปากหมาก,,84110,84110,84110,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8412,Ban Na San,บ้านนาสาร,,TH-841201,Na San,นาสาร,,84120,84120,84120,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8412,Ban Na San,บ้านนาสาร,,TH-841203,Thung Tao,ทุ่งเตา,,84120,84120,84120,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8412,Ban Na San,บ้านนาสาร,,TH-841204,Lamphun,ลำพูน,,84120,84120,84120,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8412,Ban Na San,บ้านนาสาร,,TH-841205,Tha Chi,ท่าชี,,84120,84120,84120,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8412,Ban Na San,บ้านนาสาร,,TH-841207,Khuan Suban,ควนสุบรรณ,,84120,84120,84120,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8412,Ban Na San,บ้านนาสาร,,TH-841208,Khlong Prap,คลองปราบ,,84120,84120,84120,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8412,Ban Na San,บ้านนาสาร,,TH-841209,Namphu,น้ำพุ,,84120,84120,84120,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8412,Ban Na San,บ้านนาสาร,,TH-841210,Thung Tao Mai,ทุ่งเตาใหม่,,84120,84120,84120,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8412,Ban Na San,บ้านนาสาร,,TH-841211,Phoem Phun Sap,เพิ่มพูนทรัพย์,,84120,84120,84120,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841701,Tha Kham,ท่าข้าม,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841702,Tha Sathon,ท่าสะท้อน,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841703,Li Let,ลีเล็ด,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841704,Bang Maduea,บางมะเดื่อ,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841705,Bang Duean,บางเดือน,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841706,Tha Rong Chang,ท่าโรงช้าง,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841707,Krut,กรูด,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841708,Phunphin,พุนพิน,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841709,Bang Ngon,บางงอน,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841710,Si Wichai,ศรีวิชัย,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841711,Nam Rop,น้ำรอบ,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841712,Maluan,มะลวน,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841713,Hua Toei,หัวเตย,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841714,Nong Sai,หนองไทร,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841715,Khao Hua Khwai,เขาหัวควาย,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8417,Phunphin,พุนพิน,,TH-841716,Tapan,ตะปาน,,84130,84130,84130,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8404,Ko Samui,เกาะสมุย,,TH-840401,Ang Thong,อ่างทอง,,84140,84140,84140,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8404,Ko Samui,เกาะสมุย,,TH-840402,Lipa Noi,ลิปะน้อย,,84140,84140,84140,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8404,Ko Samui,เกาะสมุย,,TH-840403,Taling Ngam,ตลิ่งงาม,,84140,84140,84140,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8404,Ko Samui,เกาะสมุย,,TH-840404,Na Mueang,หน้าเมือง,,84140,84140,84140,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8411,Tha Chang,ท่าฉาง,,TH-841101,Tha Chang,ท่าฉาง,,84150,84150,84150,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8411,Tha Chang,ท่าฉาง,,TH-841102,Tha Khoei,ท่าเคย,,84150,84150,84150,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8411,Tha Chang,ท่าฉาง,,TH-841103,Khlong Sai,คลองไทร,,84150,84150,84150,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8411,Tha Chang,ท่าฉาง,,TH-841104,Khao Than,เขาถ่าน,,84150,84150,84150,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8411,Tha Chang,ท่าฉาง,,TH-841105,Sawiat,เสวียด,,84150,84150,84150,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8411,Tha Chang,ท่าฉาง,,TH-841106,Pak Chalui,ปากฉลุย,,84150,84150,84150,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840202,Tha Thong,ท่าทอง,,84160,84160,84160,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840203,Kadae,กะแดะ,,84160,84160,84160,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840205,Krut,กรูด,,84160,84160,84160,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840206,Chang Sai,ช้างซ้าย,,84160,84160,84160,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840207,Phlai Wat,พลายวาส,,84160,84160,84160,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840208,Pa Ron,ป่าร่อน,,84160,84160,84160,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840209,Takhian Thong,ตะเคียนทอง,,84160,84160,84160,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840210,Chang Khwa,ช้างขวา,,84160,84160,84160,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840211,Tha Uthae,ท่าอุแท,,84160,84160,84160,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840213,Khlong Sa,คลองสระ,,84160,84160,84160,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8403,Don Sak,ดอนสัก,,TH-840302,Chon Khram,ชลคราม,,84160,84160,84160,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8407,Tha Chana,ท่าชนะ,,TH-840701,Tha Chana,ท่าชนะ,,84170,84170,84170,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8407,Tha Chana,ท่าชนะ,,TH-840702,Samo Thong,สมอทอง,,84170,84170,84170,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8407,Tha Chana,ท่าชนะ,,TH-840703,Prasong,ประสงค์,,84170,84170,84170,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8407,Tha Chana,ท่าชนะ,,TH-840704,Khan Thuli,คันธุลี,,84170,84170,84170,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8407,Tha Chana,ท่าชนะ,,TH-840705,Wang,วัง,,84170,84170,84170,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8407,Tha Chana,ท่าชนะ,,TH-840706,Khlong Pha,คลองพา,,84170,84170,84170,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8408,Khiri Rat Nikhom,คีรีรัฐนิคม,,TH-840801,Tha Khanon,ท่าขนอน,,84180,84180,84180,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8408,Khiri Rat Nikhom,คีรีรัฐนิคม,,TH-840802,Ban Yang,บ้านยาง,,84180,84180,84180,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8408,Khiri Rat Nikhom,คีรีรัฐนิคม,,TH-840803,Nam Hak,น้ำหัก,,84180,84180,84180,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8408,Khiri Rat Nikhom,คีรีรัฐนิคม,,TH-840806,Kapao,กะเปา,,84180,84180,84180,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8408,Khiri Rat Nikhom,คีรีรัฐนิคม,,TH-840807,Tha Kradan,ท่ากระดาน,,84180,84180,84180,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8408,Khiri Rat Nikhom,คีรีรัฐนิคม,,TH-840808,Yan Yao,ย่านยาว,,84180,84180,84180,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8408,Khiri Rat Nikhom,คีรีรัฐนิคม,,TH-840809,Tham Singkhon,ถ้ำสิงขร,,84180,84180,84180,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8408,Khiri Rat Nikhom,คีรีรัฐนิคม,,TH-840810,Ban Thamniap,บ้านทำเนียบ,,84180,84180,84180,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8419,Chai Buri,วิภาวดี,,TH-841901,Takuk Tai,ตะกุกใต้,,84180,84180,84180,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8419,Chai Buri,วิภาวดี,,TH-841902,Takuk Nuea,ตะกุกเหนือ,,84180,84180,84180,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8415,Wiang Sa,เวียงสระ,,TH-841501,Wiang Sa,เวียงสระ,,84190,84190,84190,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8415,Wiang Sa,เวียงสระ,,TH-841502,Ban Song,บ้านส้อง,,84190,84190,84190,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8415,Wiang Sa,เวียงสระ,,TH-841503,Khlong Chanuan,คลองฉนวน,,84190,84190,84190,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8415,Wiang Sa,เวียงสระ,,TH-841504,Thung Luang,ทุ่งหลวง,,84190,84190,84190,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8415,Wiang Sa,เวียงสระ,,TH-841505,Khao Niphan,เขานิพันธ์,,84190,84190,84190,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8414,Khian Sa,เคียนซา,,TH-841402,Phuang Phromkhon,พ่วงพรมคร,,84210,84210,84210,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8416,Phrasaeng,พระแสง,,TH-841601,I Pan,อิปัน,,84210,84210,84210,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8416,Phrasaeng,พระแสง,,TH-841602,Sin Pun,สินปุน,,84210,84210,84210,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8416,Phrasaeng,พระแสง,,TH-841603,Bang Sawan,บางสวรรค์,,84210,84210,84210,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8416,Phrasaeng,พระแสง,,TH-841604,Sai Khueng,ไทรขึง,,84210,84210,84210,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8416,Phrasaeng,พระแสง,,TH-841605,Sin Charoen,สินเจริญ,,84210,84210,84210,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8416,Phrasaeng,พระแสง,,TH-841606,Sai Sopha,ไทรโสภา,,84210,84210,84210,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8416,Phrasaeng,พระแสง,,TH-841607,Sakhu,สาคู,,84210,84210,84210,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8403,Don Sak,ดอนสัก,,TH-840301,Don Sak,ดอนสัก,,84220,84220,84220,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8403,Don Sak,ดอนสัก,,TH-840303,Chai Khram,ไชยคราม,,84220,84220,84220,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8404,Ko Samui,เกาะสมุย,,TH-840401,Ang Thong,อ่างทอง,,84220,84220,84220,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8409,Ban Ta Khun,บ้านตาขุน,,TH-840901,Khao Wong,เขาวง,,84230,84230,84230,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8409,Ban Ta Khun,บ้านตาขุน,,TH-840902,Phasaeng,พะแสง,,84230,84230,84230,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8409,Ban Ta Khun,บ้านตาขุน,,TH-840903,Phru Thai,พรุไทย,,84230,84230,84230,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8409,Ban Ta Khun,บ้านตาขุน,,TH-840904,Khao Phang,เขาพัง,,84230,84230,84230,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8412,Ban Na San,บ้านนาสาร,,TH-841207,Khuan Suban,ควนสุบรรณ,,84240,84240,84240,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8413,Ban Na Doem,บ้านนาเดิม,,TH-841301,Ban Na,บ้านนา,,84240,84240,84240,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8413,Ban Na Doem,บ้านนาเดิม,,TH-841302,Tha Ruea,ท่าเรือ,,84240,84240,84240,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8413,Ban Na Doem,บ้านนาเดิม,,TH-841303,Sap Thawi,ทรัพย์ทวี,,84240,84240,84240,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8413,Ban Na Doem,บ้านนาเดิม,,TH-841304,Na Tai,นาใต้,,84240,84240,84240,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8410,Phanom,พนม,,TH-841001,Phanom,พนม,,84250,84250,84250,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8410,Phanom,พนม,,TH-841002,Ton Yuan,ต้นยวน,,84250,84250,84250,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8410,Phanom,พนม,,TH-841003,Khlong Sok,คลองศก,,84250,84250,84250,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8410,Phanom,พนม,,TH-841004,Phlu Thuean,พลูเถื่อน,,84250,84250,84250,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8410,Phanom,พนม,,TH-841005,Phang Kan,พังกาญจน์,,84250,84250,84250,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8410,Phanom,พนม,,TH-841006,Khlong Cha-Un,คลองชะอุ่น,,84250,84250,84250,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8414,Khian Sa,เคียนซา,,TH-841401,Khian Sa,เคียนซา,,84260,84260,84260,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8414,Khian Sa,เคียนซา,,TH-841403,Khao Tok,เขาตอก,,84260,84260,84260,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8414,Khian Sa,เคียนซา,,TH-841404,Aran Kham Wari,อรัญคามวารี,,84260,84260,84260,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8414,Khian Sa,เคียนซา,,TH-841405,Ban Sadet,บ้านเสด็จ,,84260,84260,84260,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8412,Ban Na San,บ้านนาสาร,,TH-841202,Phru Phi,พรุพี,,84270,84270,84270,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8412,Ban Na San,บ้านนาสาร,,TH-841206,Khuan Si,ควนศรี,,84270,84270,84270,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8405,Ko Pha-ngan,เกาะพะงัน,,TH-840501,Ko Pha-Ngan,เกาะพะงัน,,84280,84280,84280,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8405,Ko Pha-ngan,เกาะพะงัน,,TH-840502,Ban Tai,บ้านใต้,,84280,84280,84280,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8405,Ko Pha-ngan,เกาะพะงัน,,TH-840503,Ko Tao,เกาะเต่า,,84280,84280,84280,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840201,Tha Thong Mai,ท่าทองใหม่,,84290,84290,84290,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840204,Thung Kong,ทุ่งกง,,84290,84290,84290,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8402,Kanchanadit,กาญจนดิษฐ์,,TH-840212,Thung Rang,ทุ่งรัง,,84290,84290,84290,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8404,Ko Samui,เกาะสมุย,,TH-840405,Maret,มะเร็ต,,84310,84310,84310,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8404,Ko Samui,เกาะสมุย,,TH-840406,Bo Phut,บ่อผุด,,84320,84320,84320,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8404,Ko Samui,เกาะสมุย,,TH-840407,Maenam,แม่น้ำ,,84330,84330,84330,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8403,Don Sak,ดอนสัก,,TH-840304,Pak Phraek,ปากแพรก,,84340,84340,84340,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8418,Chai Buri,ชัยบุรี,,TH-841801,Song Phraek,สองแพรก,,84350,84350,84350,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8418,Chai Buri,ชัยบุรี,,TH-841802,Chai Buri,ชัยบุรี,,84350,84350,84350,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8418,Chai Buri,ชัยบุรี,,TH-841803,Khlong Noi,คลองน้อย,,84350,84350,84350,
THA,Thailand,ไทย,,TH-84,Surat Thani,สุราษฎร์ธานี,,TH-8418,Chai Buri,ชัยบุรี,,TH-841804,Sai Thong,ไทรทอง,,84350,84350,84350,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8501,Mueang Ranong,เมืองระนอง,,TH-850101,Khao Niwet,เขานิเวศน์,,85000,85000,85000,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8501,Mueang Ranong,เมืองระนอง,,TH-850102,Ratchakrut,ราชกรูด,,85000,85000,85000,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8501,Mueang Ranong,เมืองระนอง,,TH-850103,Ngao,หงาว,,85000,85000,85000,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8501,Mueang Ranong,เมืองระนอง,,TH-850104,Bang Rin,บางริ้น,,85000,85000,85000,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8501,Mueang Ranong,เมืองระนอง,,TH-850105,Pak Nam,ปากน้ำ,,85000,85000,85000,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8501,Mueang Ranong,เมืองระนอง,,TH-850106,Bang Non,บางนอน,,85000,85000,85000,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8501,Mueang Ranong,เมืองระนอง,,TH-850107,Hat Som Paen,หาดส้มแป้น,,85000,85000,85000,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8501,Mueang Ranong,เมืองระนอง,,TH-850109,Ko Phayam,เกาะพยาม,,85000,85000,85000,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8504,Kra Buri,กระบุรี,,TH-850401,Nam Chuet,น้ำจืด,,85110,85110,85110,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8504,Kra Buri,กระบุรี,,TH-850402,Nam Chuet Noi,น้ำจืดน้อย,,85110,85110,85110,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8504,Kra Buri,กระบุรี,,TH-850403,Mamu,มะมุ,,85110,85110,85110,
THA,Thailand,ไทย,,TH-85,Ranong,ระนอง,,TH-8504,Kra Buri,กระบุรี,,TH-850404,Pak Chan,ปากจั่น,,85110,85110,85110,
